2020-01-07 18:00:00,1343.2364,1546.1398,1508.1451,1421.220125,4,0,0,0,18,26.61489258,1301.0697
2020-01-07 19:00:00,1369.7489,1543.5718,1498.5985,1428.381425,4,0,0,0,19,26.1947876,1337.5988
2020-01-07 20:00:00,1320.4199,1515.0931,1464.2721,1387.687125,4,0,0,0,20,25.98110352,1293.2193
2020-01-07 21:00:00,1249.634,1463.9007,1413.0347,1330.0624,4,0,0,0,21,25.86165771,1248.0429
2020-01-07 22:00:00,1175.2475,1388.8279,1319.9245,1253.61435,4,0,0,0,22,25.75075684,1215.7252
2020-01-07 23:00:00,1130.7852,1340.166,1249.2565,1201.17035,4,0,0,0,23,25.65096436,1140.8741
2020-01-08 00:00:00,1077.9015,1276.9936,1202.0896,1185.661567,5,0,0,0,0,25.53554688,1071.6841
2020-01-08 01:00:00,1072.603,1224.6558,1147.6059,1148.288233,5,0,0,0,1,25.44338379,1032.7158
2020-01-08 02:00:00,1051.5814,1181.6335,1124.1458,1119.120233,5,0,0,0,2,25.37850342,998.7882
2020-01-08 03:00:00,1046.2968,1162.0515,1095.0971,1101.148467,5,0,0,0,3,25.30672607,968.9272
2020-01-08 04:00:00,1005.2995,1145.2121,1081.5176,1077.343067,5,0,0,0,4,25.27233276,974.2453
2020-01-08 05:00:00,997.8108,1151.8148,1112.5421,1087.389233,5,0,0,0,5,25.25496826,990.1819
2020-01-08 06:00:00,973.8024,1114.7327,1139.6495,1076.061533,5,0,0,0,6,25.27071533,999.3375
2020-01-08 07:00:00,972.9331,1156.5203,1232.6576,1120.703667,5,0,0,0,7,26.26888428,1130.7588
2020-01-08 08:00:00,1018.3969,1305.0949,1385.9117,1236.467833,5,0,0,0,8,27.48699341,1288.6721
2020-01-08 09:00:00,1068.3672,1387.0419,1482.8569,1312.755333,5,0,0,0,9,28.35524902,1363.1098
2020-01-08 10:00:00,1077.7645,1452.0559,1549.6001,1359.806833,5,0,0,0,10,29.01815186,1431.4231
2020-01-08 11:00:00,1115.4241,1521.847,1572.0704,1403.113833,5,0,0,0,11,29.4274231,1518.6777
2020-01-08 12:00:00,1114.0863,1527.675,1607.9304,1416.5639,5,0,0,0,12,29.58876953,1492.6365
2020-01-08 13:00:00,1109.9909,1560.6975,1593.6995,1421.462633,5,0,0,0,13,29.60201416,1541.9485
2020-01-08 14:00:00,1127.5896,1541.6756,1565.1853,1411.4835,5,0,0,0,14,29.50478516,1566.5264
2020-01-08 15:00:00,1122.7359,1520.2004,1542.4748,1395.137033,5,0,0,0,15,29.24648438,1553.9315
2020-01-08 16:00:00,1084.0974,1444.256,1468.532,1332.295133,5,0,0,0,16,28.81142578,1489.1382
2020-01-08 17:00:00,1078.6033,1328.2126,1399.8914,1268.902433,5,0,0,0,17,28.04525146,1352.6304
2020-01-08 18:00:00,1161.1531,1425.1858,1484.6565,1356.998467,5,0,0,0,18,27.18126831,1345.949
2020-01-08 19:00:00,1200.3919,1461.9046,1474.8301,1379.0422,5,0,0,0,19,26.71785889,1397.6579
2020-01-08 20:00:00,1214.8642,1431.5707,1427.6525,1358.029133,5,0,0,0,20,26.48589478,1343.4902
2020-01-08 21:00:00,1211.3916,1396.9905,1382.1888,1330.1903,5,0,0,0,21,26.36327515,1296.5609
2020-01-08 22:00:00,1162.7669,1336.4359,1311.1384,1270.113733,5,0,0,0,22,26.20940552,1252.0658
2020-01-08 23:00:00,1135.7564,1280.1266,1229.5704,1215.151133,5,0,0,0,23,26.02230225,1180.8597
2020-01-09 00:00:00,1089.9678,1224.3361,1184.6941,1166.332667,6,0,1,2,0,25.87371216,1138.2116
2020-01-09 01:00:00,1045.2765,1185.6027,1123.6982,1118.192467,6,0,1,2,1,25.72280273,1100.3444
2020-01-09 02:00:00,1010.4834,1138.0451,1091.793,1080.107167,6,0,1,2,2,25.59804688,1081.356
2020-01-09 03:00:00,983.9312,1071.0516,1071.7744,1042.2524,6,0,1,2,3,25.52010498,1059.5425
2020-01-09 04:00:00,981.8862,1055.663,1064.6449,1034.0647,6,0,1,2,4,25.46410522,1039.7556
2020-01-09 05:00:00,979.8532,1094.0479,1094.9863,1056.2958,6,0,1,2,5,25.37307129,1031.6658
2020-01-09 06:00:00,1015.004,1101.6043,1122.2718,1079.6267,6,0,1,2,6,25.37532959,999.8348
2020-01-09 07:00:00,1103.3949,1204.9042,1222.889,1177.0627,6,0,1,2,7,26.29134521,1020.4181
2020-01-09 08:00:00,1311.4952,1395.1195,1411.1392,1372.584633,6,0,1,2,8,27.51162109,1098.111
2020-01-09 09:00:00,1418.7233,1503.5183,1509.8606,1477.3674,6,0,1,2,9,28.43743286,1144.0942
2020-01-09 10:00:00,1487.9653,1582.1119,1591.7621,1553.946433,6,0,1,2,10,29.16488037,1193.7227
2020-01-09 11:00:00,1550.4358,1639.171,1613.9026,1601.1698,6,0,1,2,11,29.71114502,1242.0241
2020-01-09 12:00:00,1547.7751,1638.4746,1622.9178,1603.055833,6,0,1,2,12,30.02993164,1266.1273
2020-01-09 13:00:00,1581.5954,1634.113,1564.0232,1593.243867,6,0,1,2,13,30.15349731,1269.7116
2020-01-09 14:00:00,1581.0629,1570.1011,1574.6558,1575.273267,6,0,1,2,14,30.10811768,1274.7444
2020-01-09 15:00:00,1557.9504,1514.476,1586.5523,1552.9929,6,0,1,2,15,29.74941406,1262.0978
2020-01-09 16:00:00,1465.9784,1419.9999,1538.8756,1474.9513,6,0,1,2,16,28.98024902,1222.3197
2020-01-09 17:00:00,1355.4471,1308.9332,1389.9094,1351.4299,6,0,1,2,17,27.82885132,1188.0593
2020-01-09 18:00:00,1416.268,1448.11,1490.313,1451.563667,6,0,1,2,18,26.68560181,1218.8633
2020-01-09 19:00:00,1443.6095,1495.2384,1482.8238,1473.890567,6,0,1,2,19,26.20540771,1269.9603
2020-01-09 20:00:00,1404.8822,1485.5771,1467.415,1452.624767,6,0,1,2,20,25.95028076,1279.8903
2020-01-09 21:00:00,1352.777,1441.767,1396.5171,1397.020367,6,0,1,2,21,25.65187988,1274.6982
2020-01-09 22:00:00,1283.3522,1387.5419,1343.8284,1338.240833,6,0,1,2,22,25.33321533,1225.8052
2020-01-09 23:00:00,1199.5308,1320.9396,1214.7614,1245.077267,6,0,1,2,23,25.08126221,1210.0695
2020-01-10 00:00:00,1146.2917,1257.0513,1158.0971,1187.1467,7,0,0,0,0,24.9298645,1131.5281
2020-01-10 01:00:00,1111.7256,1221.893,1109.9822,1147.866933,7,0,0,0,1,24.92293701,1093.7796
2020-01-10 02:00:00,1080.4769,1198.0711,1077.0385,1118.528833,7,0,0,0,2,24.9710022,1061.8127
2020-01-10 03:00:00,1060.2609,1174.0962,1089.7094,1108.022167,7,0,0,0,3,25.02651367,1037.688
2020-01-10 04:00:00,1049.4054,1163.1814,1087.3152,1099.967333,7,0,0,0,4,25.14516602,1038.856
2020-01-10 05:00:00,1052.3103,1205.0008,1088.5886,1115.2999,7,0,0,0,5,25.26976929,1055.3087
2020-01-10 06:00:00,1055.9824,1198.9958,1103.4051,1119.4611,7,0,0,0,6,25.42458496,1082.6026
2020-01-10 07:00:00,1173.8878,1292.7515,1178.9023,1215.180533,7,0,0,0,7,26.34261475,1189.3739
2020-01-10 08:00:00,1332.5572,1470.255,1358.0453,1386.9525,7,0,0,0,8,27.56295166,1358.5646
